name,muscle,equipment,movement_images,difficulty
Standing Dumbbell Press,● Shoulders,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing_Dumbbell_Press_Delts_Shoulder_Exercise_Demo_How-to.gif,Beginner
Standing Dumbbell Shoulder Press,● Shoulders,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing-Dumbbell-Shoulder-Press.gif,Intermediate
Standing Palm-In Single-Arm Dumbbell Press,● Shoulders,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing_Palm-in_One-Arm_Dumbbell_Press_Delts_Shoulder_Exercise_Demo_How-to.gif,Beginner
Standing Palms-In Dumbbell Press,● Shoulders,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing_Palms-in_Dumbbell_Press_Delts_Shoulder_Exercise_Demo_How-to.gif,Intermediate
Standing Two-Arm Kettlebell Overhead Press (Shoulder Press),● Shoulders,Kettlebell,https://cdn.fitsw.com/assets/img/exerciseGifs/Two-Arm_Kettlebell_Military_Press_Delts_Shoulder_Exercise_Demo_How-to.gif,Intermediate
Straight Raises On Incline Bench,● Shoulders,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Straight_Raises_on_Incline_Bench_Shoulder_Exercise_Demo_How-to.gif,Beginner
Suspended TRX Front Raise,● Shoulders,TRX,https://cdn.fitsw.com/assets/img/exerciseGifs/Suspended_TRX_Front_Raise_Shoulder_Exercise_Demo_How-to.gif,Intermediate
Suspended TRX Rear Delt Row,● Shoulders,TRX,https://cdn.fitsw.com/assets/img/exerciseGifs/Suspended_TRX_Rear_Delt_Row_Shoulder_Exercise_Demo_How-to.gif,Intermediate
Suspended TRX Reverse Fly,● Shoulders,TRX,https://cdn.fitsw.com/assets/img/exerciseGifs/Suspended_TRX_Reverse_Fly_Shoulder_Back_Exercise_Demo_How-to.gif,Intermediate
Svend Press,● Shoulders,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Svend-Press.gif,Intermediate
T Bar Rear Delt Row,● Shoulders,Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/T_Bar_Rear_Delt_Row_Rear_Deltoid_Back_Shoulders_Exercise_Demo_How-to.gif,Beginner
T Raises,● Shoulders,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/T_Raises_Shoulder_Exercise_Demo_How-to.gif,Beginner
Wall Angels,● Shoulders,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Wall_Angel_and_Stretch_Exercise_Demo_How-to.gif,Beginner
Wall Walks,● Shoulders,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Wall-Walks.gif,Advanced
Advanced IT Band Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/AdvancedITBandStretch.gif,Intermediate
Camel Bridge,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/CamelBridge.gif,Intermediate
Camel Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/CamelStretch.gif,Beginner
Cat Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/CatStretch.gif,Beginner
Childs Pose,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/ChildsPose.gif,Beginner
Gluteal and Outer Thigh Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/GlutealandOuterThighStretch.gif,Beginner
Hamstring Stretch w/ Band,● Stretching,Resistance Band,https://cdn.fitsw.com/assets/img/exerciseGifs/Hamstring_Stretch_w_Band_Leg_Exercise_Stretch_Demo_How-to.gif,Beginner
Inner thigh squat stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/InnerThighSquatStretch.gif,Intermediate
Knee Hug to Quad Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Knee_Hug_to_Quad_Stretch_Stretch_Exercise_Demo_How-to.gif,Beginner
Leaning Single-Leg Calf Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LeaningSingleLegCalfStretch.gif,Beginner
Lying Abs Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LyingAbsStretch.gif,Beginner
Lying Double Knee Hug,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LyingDoubleKneeHug.gif,Beginner
Lying Hamstring Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LyingHamstringStretch.gif,Beginner
Lying Hip & Glute Hug,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LyingHipAndGluteHug.gif,Beginner
Lying Hip & Glute Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LyingHipAndGluteStretch.gif,Beginner
Lying Single Leg Hug,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/LyingSingleLegHug.gif,Beginner
Neck Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/NeckStretch.gif,Beginner
Seated Advanced Modified Hurdler Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedAdvancedModifiedHurdlerStretch.gif,Intermediate
Seated Butterfly Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedButterflyStretch.gif,Beginner
Seated Cross-Legged Forward Bend,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedCrossLeggedForwardBend.gif,Beginner
Seated Forward Bend,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedForwardBend.gif,Beginner
Seated Hip and Glute Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedHipandGluteStretch.gif,Beginner
Seated Modified Hurdler Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedModifiedHurdlerStretch.gif,Beginner
Seated Side Hurdler Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SeatedSideHurdlerStretch.gif,Beginner
Side Mermaid Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SideMermaidStretch.gif,Intermediate
Side Wrist Pull,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Side_Wrist_Pull_Shoulder_Stretch_Stretch_Exercise_Demo_How-to.gif,Beginner
Single-Leg Calf Stretch with Wall,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/SingleLegCalfStretchWithWall.gif,Beginner
Standing Advanced Forward Bend,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingAdvancedForwardBend.gif,Intermediate
Standing Advanced Hamstring Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingAdvancedHamstringStretch.gif,Intermediate
Standing IT Band Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingITBandStretch.gif,Intermediate
Standing Modified Forward Bend,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingModifiedForwardBend.gif,Beginner
Standing Modified Hamstring Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingModifiedHamstringStretch.gif,Beginner
Standing Quad Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingQuadStretch.gif,Beginner
Standing Shoulder Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingShoulderStretch.gif,Beginner
Standing Triceps Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingTricepsStretch.gif,Beginner
Standing Wrist/Biceps Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingWristBicepsStretch.gif,Beginner
Standing Wrist/Forearm Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/StandingWristForearmStretch.gif,Beginner
Stretching,● Stretching,None,,Beginner
Torso Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/TorsoStretch.gif,Beginner
Triangle Pose,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/TrianglePose.gif,Intermediate
Upward Dog,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/UpwardDog.gif,Intermediate
Wide-Leg Advanced Forward Bend,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Wide-LegAdvancedForwardBend.gif,Intermediate
Wide-Leg Advanced Hamstring Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Wide-LegAdvancedHamstringStretch.gif,Intermediate
Wide-Leg Modified Forward Bend,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Wide-LegModifiedForwardBend.gif,Beginner
Wide-Leg Modified Hamstring Stretch,● Stretching,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Wide-LegModifiedHamstringStretch.gif,Beginner
Barbell Shrug,● Traps,Barbell,https://cdn.fitsw.com/assets/img/exerciseGifs/Barbell_Shrug_Traps_Back_Exercise_Demo_How-to.gif,Beginner
Calf-Machine Shoulder Shrug,● Traps,Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Calf_Machine_Shoulder_Shrug_Exercise_Demo_How-to.gif,Beginner
Hex Bar / Trap Bar Deadlift,● Traps,Hex Bar / Trap Bar,https://cdn.fitsw.com/assets/img/exerciseGifs/HexBarDeadlift.gif,Intermediate
Leverage Shrug,● Traps,Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Smith_Shrug_Traps_Upper_Back_Exercise_Demo_How-to.gif,Beginner
Seated Dumbbell Shrugs,● Traps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Seated_Shrugs_Back_Trap_Exercise_Demo_How-to.gif,Beginner
Shrugs,● Traps,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Dumbbell_Shrugs_Exercise_Demo_How-to.gif,Beginner
Shrugs Behind the Back Smith Machine,● Traps,Smith Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Shrugs_Behind_the_Back_Traps_Back_Exercise_Demo_How-to.gif,Beginner
Standing Smith Machine Shrugs,● Traps,Smith Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Smith_Shrug_Traps_Upper_Back_Exercise_Demo_How-to.gif,Beginner
Assisted Triceps Dips,● Triceps,Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Assisted_Tricep_Dips_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Barbell Close Grip Bench Press,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Close-Grip_Barbell_Bench_Press_Chest_Pecs_Exercise_Demo_How-to.gif,Beginner
Barbell Floor Press,● Triceps,Barbell,https://cdn.fitsw.com/assets/img/exerciseGifs/Barbell_Floor_Press_Triceps_Chest_Exercise_Demo_How-to.gif,Intermediate
Barbell JM Press,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Barbell_JM_Press_Tricep_Exercise_Demo_How-to.gif,Beginner
Body Triceps Press,● Triceps,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Body_Tricep_Press_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Body-Up,● Triceps,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Body-up_Triceps_Chest_Arm_Exercise_Demo_How-to.gif,Beginner
Cable Bent over Triceps Extension,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Bent_Over_Tricep_Extension_Tricep_Exercise_Demo_How-to.gif,Beginner
Cable Incline Triceps Extension,● Triceps,"Bench, Cable",https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Incline_Tricep_Extension_Triceps_Arm_Exercise_Demo_How-to.gif,Beginner
Cable Incline Triceps Pushdown,● Triceps,"Bench, Cable",https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Incline_Tricep_Pushdown_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Cable Kneeling Triceps Extension,● Triceps,"Bench, Cable",https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Kneeling_Tricep_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Intermediate
Cable Lying Triceps Extension Bar,● Triceps,"Bench, Cable",https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Lying_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Cable Lying Triceps Extension Rope,● Triceps,"Bench, Cable",https://cdn.fitsw.com/assets/img/exerciseGifs/LyingLowCableTricepsExtension.gif,Beginner
Cable Rope Overhead Triceps Extension,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Rope_Overhead_Tricep_Extension_Exercise_Demo_How-to.gif,Beginner
Cable Single Arm Triceps Pushdowns,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Single_Arm_Tricep_Pushdowns_Tricep_Exercise_Demo_How-to.gif,Beginner
Cable Single-Arm Triceps Extension,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_One_Arm_Tricep_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Cable Triceps Rope Pushdown,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Cable_Tricep_Rope_Pushdown_Exercise_Demo_How-to.gif,Beginner
Chain Handle Extension,● Triceps,"Bench, Other",https://cdn.fitsw.com/assets/img/exerciseGifs/Chain_Handle_Extensions_Triceps_Arm_Exercise_Demo_How-to.gif,Intermediate
Close Hands Touching Push-ups,● Triceps,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Push-Ups_-_Close_Hands_Triceps_Exercise_Demo_How-to.gif,Intermediate
Close-Grip Dumbbell Press,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Close_Grip_Dumbbell_Press_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Close-Grip Ez-Bar Press,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Close-Grip_EZ-Bar_Press_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Cobra Triceps Extension,● Triceps,None,https://cdn.fitsw.com/assets/img/exerciseGifs/Cobra_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Intermediate
Decline Close-Grip Bench To Skull Crusher,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Decline_Close-Grip_Bench_to_Skull_Crusher_Tricep_Exercise_Demo_How-to.gif,Intermediate
Decline Dumbbell Triceps Extension,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Decline_Dumbbell_Triceps_Extension_Tricep_Exercise_Demo_How-to.gif,Beginner
Decline Ez Bar Triceps Extension,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Decline_EZ_Bar_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Diamond Push-ups,● Triceps,None,https://cdn.fitsw.com/assets/img/exerciseGifs/How_To_Diamond_Push-Up.gif,Intermediate
Dip Machine,● Triceps,Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Dip_Machine_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Double Cable Pressdown,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Double-Cable-Pressdown.gif,Intermediate
Dumbbell Floor Press,● Triceps,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Dumbbell_Floor_Press_Chest_Tricep_Exercise_Demo_How-to.gif,Intermediate
Dumbbell Lying Triceps Extension,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Dumbbell_Lying_Tricep_Extension_Tricep_Exercise_Demo_How-to.gif,Intermediate
Dumbbell Single-Arm Triceps Extension,● Triceps,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Dumbbell_One-arm_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Intermediate
Lying Close-Grip Barbell Triceps Extension,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Lying Close-Grip Barbell Triceps Press To Chin,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/LyingClose-GripBarbell-TricepsPressToChin.gif,Intermediate
Lying EZ-Bar Triceps Extension (Skullcrusher),● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/EZ-Bar_Skull_Crushers_Triceps_Exercise_Demo_How-to.gif,Beginner
Reverse Grip Triceps Pushdown,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Reverse_Grip_Triceps_Pushdown_Tricep_Exercise_Demo_How-to.gif,Beginner
Reverse Triceps Bench Press,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Reverse_Triceps_Bench_Press_Triceps_Exercise_Demo_How-to.gif,Intermediate
Seated Barbell Triceps Extension,● Triceps,"Barbell, Bench",https://cdn.fitsw.com/assets/img/exerciseGifs/Seated_Barbell_Tricep_Extension_Tricep_Exercise_Demo_How-to.gif,Beginner
Seated Bent-Over Two-Arm Dumbbell Triceps Extension,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Seated_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension_Triceps_Arm_Exercise_Demo_How-to.gif,Intermediate
Seated Triceps Overhead Extension,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Seated_Tricep_Overhead_Extension_Tricep_Exercise_Demo_How-to.gif,Beginner
Single Arm Overhead Extension Dumbbell,● Triceps,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Single_Arm_Overhead_Extension_Dumbbell_Tricep_Exercise_Demo_How-to.gif,Beginner
Single-Arm Pronated Dumbbell Triceps Extension,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/One_Arm_Pronated_Dumbbell_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Single-Arm Supinated Dumbbell Triceps Extension,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/One_Arm_Supinated_Dumbbell_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Smith Machine Close Grip Bench Press,● Triceps,Smith Machine,https://cdn.fitsw.com/assets/img/exerciseGifs/Smith_Machine_Close_Grip_Bench_Press_Triceps_Arm_Exercise_Demo_How-to.gif,Beginner
Standing Barbell Tricep Kickback,● Triceps,Barbell,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing-Barbell-Tricep-Kickback.gif,Intermediate
Standing Bent-Over Dumbbell Triceps Extension,● Triceps,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing_Bent-over_Two-arm_Dumbbell_Triceps_Extension_Triceps_Exercise_Demo_How-to.gif,Beginner
Standing Low-Pulley Single-Arm Triceps Extension,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing_Low-Pulley_One-Arm_Triceps_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Intermediate
Standing Overhead Dumbbell Triceps Extension,● Triceps,Dumbbells,https://cdn.fitsw.com/assets/img/exerciseGifs/Standing_Overhead_Dumbbell_Tricep_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Supine Medicine Ball Chest Throw,● Triceps,Medicine Ball,https://cdn.fitsw.com/assets/img/exerciseGifs/Supine_Medicine_Ball_Chest_Throw_Chest_Exercise_Demo_How-to.gif,Beginner
Suspended TRX Self Assisted Triceps Dips,● Triceps,TRX,https://cdn.fitsw.com/assets/img/exerciseGifs/Suspended_TRX_Self_Assisted_Tricep_Dips_Arms_Core_Tricep_Exercise_Demo_How-to.gif,Intermediate
Suspended TRX Triceps Dip,● Triceps,TRX,https://cdn.fitsw.com/assets/img/exerciseGifs/Suspended__TRX_Tricep_Dip_Triceps_Arm_Exercise_Demo_How-to.gif,Advanced
Suspended TRX Triceps Extensions,● Triceps,TRX,https://cdn.fitsw.com/assets/img/exerciseGifs/Suspended_TRX_Triceps_Extensions_Triceps_Arm_Exercise_Demo_How-to.gif,Intermediate
Tate Press,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Tate_Press_Triceps_Arm_Exercise_Demo_How-to.gif,Intermediate
Triceps Bench Dips,● Triceps,Bench,https://cdn.fitsw.com/assets/img/exerciseGifs/Tricep_Bench_Dips_Tricep_Exercise_Demo_How-to.gif,Beginner
Triceps Dips,● Triceps,Equalizer,https://cdn.fitsw.com/assets/img/exerciseGifs/Dips_-_Triceps_Version_Triceps_Exercise_Demo_How-to.gif,Intermediate
Triceps Kickbacks,● Triceps,"Bench, Dumbbells",https://cdn.fitsw.com/assets/img/exerciseGifs/Tricep_Kickbacks_Tricep_Exercise_Demo_How-to.gif,Beginner
Triceps Overhead Extension With Rope,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Tricep_Overhead_Extension_Arms_Tricep_Exercise_Demo_How-to.gif,Beginner
Triceps Pushdown - Straight Bar,● Triceps,Cable,https://cdn.fitsw.com/assets/img/exerciseGifs/Triceps_Pushdown_Straight_Bar_Triceps_Exercise_Demo_How-to.gif,Beginner
